neighbor_count	neighbors[list]	SelectedFingers.2.0	Flexion.2.0	FlexionChange.2.0	Spread.2.0	SpreadChange.2.0	ThumbPosition.2.0	ThumbContact.2.0	SignType.2.0	Movement.2.0	RepeatedMovement.2.0	MajorLocation.2.0	MinorLocation.2.0	SecondMinorLocation.2.0	Contact.2.0	NonDominantHandshape.2.0	UlnarRotation.2.0
2	[specialist;H_01_038,until;H_02_018]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	Straight	0	Hand	HandAway	HandAway	1	1	0
3	[plus;J_03_045,specialist;H_01_038,until;H_02_018]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	Straight	0	Hand	FingerRadial	FingerFront	1	1	0
4	[cannot;E_02_094,kick_2;K_03_084,regular;J_01_067,specialist;H_01_038]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	Curved	0	Hand	FingerRadial	HandAway	1	1	0
4	[positive;J_02_050,regular;J_01_067,specialist;H_01_038,thermometer;D_02_012]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	Straight	1	Hand	FingerRadial	HandAway	1	1	0
4	[positive;J_02_050,regular;J_01_067,specialist;H_01_038,thermometer;D_02_012]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	Straight	1	Hand	FingerRadial	HandAway	1	1	0
2	[banana_3;K_03_014,specialist;H_01_038]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	BackAndForth	0	Hand	FingerRadial	HandAway	1	1	0
4	[banana_3;K_03_014,plus;J_03_045,specialist;H_01_038,thermometer;D_02_012]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	Straight	0	Hand	FingerRadial	FingerRadial	1	1	0
4	[cannot;E_02_094,kick_2;K_03_084,regular;J_01_067,specialist;H_01_038]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	Curved	0	Hand	FingerRadial	HandAway	1	1	0
2	[kick_2;K_03_084,specialist;H_01_038]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	Straight	0	Hand	FingerFront	HandAway	1	1	0
2	[ponder;H_01_043,produce_sign;J_03_051]	imrp	Curved	1.0	1.0	0.0	Open	1.0	SymmetricalOrAlternating		1	Neutral	HeadAway		0	curved_5	0
2	[ponder;H_01_043,produce_sign;J_03_051]	imrp	Curved	1.0	1.0	0.0	Open	1.0	SymmetricalOrAlternating		1	Head	Neutral		0	curved_5	0
2	[fade;J_02_053,provide;H_01_045]	imrp	Flat	1.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	flat_o	1
2	[fade;J_02_053,provide;H_01_045]	imrp	Flat	1.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	flat_o	0
2	[short_distance;H_01_049,strawberry_2;K_02_017]	i	Curved	0.0			Open	1.0	OneHanded	Curved	1	Head	CheekNose	HeadAway	1		1
2	[short_distance;H_01_049,strawberry_2;K_02_017]	i	Curved	0.0			Open	1.0	OneHanded	Curved	0	Head	Mouth	HeadAway	1		1
3	[design;J_03_104,develop;H_01_050,score;H_01_060]	m	Curved	0.0			Open	1.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	HandAway	1	B	0
2	[design;J_03_104,develop;H_01_050]	m	Curved	0.0			Open	1.0	AsymmetricalDifferentHandshape	Z-shaped	0	Hand	Palm	FingerFront	1	B	0
3	[design;J_03_104,develop;H_01_050,score;H_01_060]	m	Curved	0.0			Open	1.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	HandAway	1	B	0
2	[explode;H_01_053,kiss_3;K_01_005]	imrp	Flat	0.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	flat_o	0
2	[explode;H_01_053,kiss_3;K_01_005]	imrp	Flat	1.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	BackAndForth	0	Neutral	Neutral	Neutral	1	flat_o	0
2	[knight;H_01_054,replace;J_03_007]	i	Bent	0.0			Open	1.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0		0
2	[knight;H_01_054,replace;J_03_007]	i	Bent	0.0			Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	baby_o	0
5	[flip_switch;E_01_066,knight;H_01_054,tuesday;J_03_087,vacuum;D_03_084,whip;A_03_077]	i	Bent	0.0			Open	1.0	OneHanded	Circular	0	Neutral	Neutral	Neutral	0		0
4	[bathroom;A_02_038,conduct_2;K_02_091,knight;H_01_054,tuesday;J_03_087]	i	Bent	0.0			Open	1.0	OneHanded	Curved	1	Neutral	Neutral	Neutral	0		0
4	[bathroom;A_02_038,conduct_2;K_02_091,knight;H_01_054,tuesday;J_03_087]	i	Bent	0.0			Open	1.0	OneHanded	Curved	1	Neutral	Neutral	Neutral	0		0
6	[conduct_2;K_02_091,french;C_02_022,knight;H_01_054,sword;E_03_101,tennis;A_01_053,turn_key;E_01_056]	i	Bent	0.0			Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0		1
4	[avoid;E_01_040,inch;H_01_056,most;E_01_085,poop;H_03_072]	t					Open		AsymmetricalSameHandshape	Straight	0	Hand	FingerTip	HandAway	1	a	0
2	[inch;H_01_056,poop;H_03_072]	t					Open		AsymmetricalSameHandshape	Straight	1	Hand	Other	HandAway	1	a	0
2	[lesbian;H_01_057,needle;H_02_077]	i	FullyOpen	0.0			Open	0.0	OneHanded	Straight	1	Arm	Chin		1		0
3	[lesbian;H_01_057,needle;H_02_077,snorkel;E_01_102]	i	FullyOpen	0.0			Open	0.0	OneHanded	Straight	1	Head	UpperArm		1		0
4	[hearing_aid;B_01_015,lesbian;H_01_057,snorkel;E_01_102,sound;H_02_096]	i	FullyOpen	0.0			Open	0.0	OneHanded	Straight	1	Head	Other		1		0
5	[eagle;D_03_066,gay;D_03_011,hearing_aid;B_01_015,lesbian;H_01_057,pipe_2;K_02_018]	i	Bent	0.0			Open	0.0	OneHanded	Straight	1	Head	Chin		1		0
4	[fireman_2;K_03_052,gay;D_03_011,lesbian;H_01_057,soon_1;G_01_004]	i	Curved	0.0			Open	0.0	OneHanded	Straight	1	Head	Chin		1		0
4	[bull;E_01_098,fireman_2;K_03_052,lesbian;H_01_057,snorkel;E_01_102]	i	FullyOpen	0.0			Open	0.0	OneHanded	Straight	1	Head	Forehead		1		0
2	[mosquito;H_03_053,score;H_01_060]	i	Curved	0.0			Open	1.0	AsymmetricalDifferentHandshape	Straight	0	Hand	PalmBack	HandAway	1	B	0
4	[accountant;A_03_044,count;G_02_054,mosquito;H_03_053,score;H_01_060]	i	Curved	0.0			Open	1.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm		1	B	0
3	[design;J_03_104,develop;H_01_050,score;H_01_060]	m	Curved	0.0			Open	1.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	HandAway	1	B	0
3	[pop_2;K_01_049,system;H_01_061,toss_out;H_02_037]	imrp	FullyClosed	1.0		0.0	Closed	1.0	SymmetricalOrAlternating	BackAndForth	0	Neutral	Neutral	Neutral	1	s	0
6	[cheerleader;H_02_045,fight;B_03_058,structure;H_01_035,support_2;F_03_066,system;H_01_061,year;B_02_015]	imrp	FullyClosed	0.0		0.0	Closed	1.0	SymmetricalOrAlternating	Z-shaped	0	Neutral	Neutral	Neutral	1	s	0
3	[pop_2;K_01_049,system;H_01_061,toss_out;H_02_037]	imrp	FullyClosed	1.0		0.0	Closed	1.0	SymmetricalOrAlternating	BackAndForth	0	Neutral	Neutral	Neutral	1	s	0
2	[pop_2;K_01_049,system;H_01_061]	imrp	FullyClosed	0.0		1.0	Closed	1.0	SymmetricalOrAlternating	BackAndForth	0	Neutral	Neutral	Neutral	1	s	0
4	[decorate_2;K_02_030,plunger;A_01_087,slave;E_03_094,system;H_01_061]	imrp	FullyClosed	0.0		0.0	Closed	1.0	SymmetricalOrAlternating	BackAndForth	1	Neutral	Neutral	Neutral	1	s	0
2	[boots_2;K_03_101,system;H_01_061]	imrp	FullyClosed	0.0		0.0	Closed	1.0	SymmetricalOrAlternating	BackAndForth	0	Neutral	Neutral		1	s	0
2	[cheerleader_2;K_01_016,relief;H_01_063]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	SymmetricalOrAlternating	Straight	1	Body	TorsoTop	TorsoBottom	1	closed_b	0
2	[cheerleader_2;K_01_016,relief;H_01_063]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	SymmetricalOrAlternating	Straight	0	Body	TorsoTop		1	closed_b	0
3	[california;H_02_038,gold;D_02_009,stink;H_01_064]	ip	Flat	0.0			Open	0.0	OneHanded		0	Head	CheekNose		1		0
2	[california;H_02_038,stink;H_01_064]	i	Flat	0.0			Open	0.0	OneHanded		0	Head	Other		1		0
4	[chin_2;F_02_070,dont_mind;B_03_033,sneeze_2;K_02_023,stink;H_01_064]	i	Flat	0.0			Closed	0.0	OneHanded		0	Head	CheekNose		1		0
2	[sneeze_2;K_02_023,stink;H_01_064]	i	Flat	0.0			Open	0.0	OneHanded		0	Head	UpperLip		1		0
3	[bee;E_03_018,stink;H_01_064,witch_2;K_03_022]	i	Flat	0.0			Open	1.0	OneHanded		0	Head	CheekNose		1		0
5	[bee;E_03_018,sister;D_03_050,skin;F_01_091,stink;H_01_064,whistle_3;K_03_055]	i	Curved	0.0			Open	0.0	OneHanded		0	Head	CheekNose		1		0
2	[stink;H_01_064,whistle_3;K_03_055]	i	Flat	0.0			Open	0.0	OneHanded		0	Head	Mouth		1		0
3	[cannot;E_02_094,kick_2;K_03_084,shame_on_you;H_01_066]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	Curved	0	Hand	FingerBack	HandAway	1	1	0
3	[kick_2;K_03_084,regular;J_01_067,shame_on_you;H_01_066]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	Curved	1	Hand	FingerFront	HandAway	1	1	0
2	[basketball;H_02_004,honk;H_01_074]	imrp	Bent	0.0	1.0	0.0	Open	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
2	[boston;J_03_001,honk;H_01_074]	imrp	Bent	0.0	0.0	0.0	Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
2	[fade;J_02_053,sow;H_01_075]	imrp	Flat	1.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0		0
2	[fade;J_02_053,sow;H_01_075]	imrp	Flat	1.0	0.0	0.0	Open	1.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	flat_o	0
2	[both;H_01_076,clip;J_01_083]	im	FullyOpen	0.0	1.0	1.0	Closed	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	FingerTip	HandAway	1	C	0
2	[both;H_01_076,clip;J_01_083]	im	FullyOpen	0.0	1.0	1.0	Closed	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	HandAway	1	DominanceConditionViolation	0
2	[both;H_01_076,two_weeks;J_03_066]	im	FullyOpen	0.0	1.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	HandAway	1	C	0
2	[both;H_01_076,two_weeks;J_03_066]	im	FullyOpen	0.0	1.0	1.0	Closed	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	HandAway	1	B	0
2	[brick;H_02_085,instead;H_01_079]	i	Curved	1.0			Open	1.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	1	f	0
2	[hang_clothes;K_02_069,instead;H_01_079]	i	Curved	0.0			Open	1.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	0	f	0
2	[all_way;H_01_084,goody_goody_shoe_opposite;J_01_072]	imp	FullyOpen	0.0	1.0	0.0	Open	0.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0		0
2	[all_way;H_01_084,third;J_02_072]	im	FullyOpen	0.0	1.0	0.0	Open	0.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0		0
3	[naked;H_01_087,sharp_2;H_01_105,touch;G_03_063]	m	Flat	0.0			Open	0.0	AsymmetricalDifferentHandshape	BackAndForth	0	Hand	PalmBack	HandAway	1	C	0
3	[naked;H_01_087,sharp_2;H_01_105,shiny;D_01_091]	m	Flat	0.0			Open	0.0	AsymmetricalDifferentHandshape	Curved	0	Hand	PalmBack	HandAway	1	C	1
2	[band_aid;H_01_088,relax_2;K_02_032]	im	FullyOpen	0.0	1.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Curved	0	Hand	PalmBack	PalmBack	1	B	0
2	[band_aid;H_01_088,relax_2;K_02_032]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	PalmBack	PalmBack	1	B	0
2	[ceiling;J_01_091,had_enough;H_01_090]	imrp	Flat	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Head	HeadAway	HeadAway	0		0
2	[ceiling;J_01_091,had_enough;H_01_090]	imrp	Flat	0.0	0.0	0.0	Open	0.0	OneHanded	Straight	0	Head	HeadAway	HeadAway	0	flat_b	0
2	[had_enough;H_01_090,will_go;J_01_095]	imrp	Flat	0.0	0.0	0.0	Open	0.0	OneHanded	Straight	0	Head	CheekNose	HeadAway	0		0
2	[group;J_01_001,league;H_01_092]	i	Flat	0.0			Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	l	1
2	[group;J_01_001,league;H_01_092]	i	FullyOpen	0.0			Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	g	1
3	[incredible;J_03_080,language;A_01_067,league;H_01_092]	i	FullyOpen	0.0			Open	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	l	1
2	[incredible;J_03_080,league;H_01_092]	i	FullyOpen	0.0			Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	l	1
2	[cool_3;H_03_032,pinch;H_01_095]	i	Bent	0.0			Open	1.0	OneHanded		0	Head	UpperArm		1		1
2	[cool_3;H_03_032,pinch;H_01_095]	i	Bent	0.0			Open	1.0	OneHanded		0	Arm	Mouth		1		1
2	[half_hour;J_02_024,range;H_01_101]	imrp	FullyOpen	1.0	0.0	0.0	Closed	0.0	AsymmetricalSameHandshape	Curved	0	Hand	Palm	Palm	1	closed_b	0
2	[half_hour;J_02_024,range;H_01_101]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	AsymmetricalSameHandshape	Curved	0	Hand	FingerFront	Palm	1	closed_b	0
2	[develop;J_03_092,range;H_01_101]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	AsymmetricalSameHandshape	Straight	0	Hand	Palm	Palm	1	closed_b	0
2	[barely;H_03_037,dont_need;H_01_104]	i	Curved	0.0			Open	1.0	OneHanded	Straight	0	Head	UnderChin	HeadAway	1		0
2	[barely;H_03_037,dont_need;H_01_104]	i	Curved	0.0			Open	0.0	OneHanded	Straight	0	Head	HeadTop	HeadAway	1		0
2	[basketball;H_02_004,run_faucet;K_03_096]	imrp	Flat	0.0	1.0	0.0	Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
2	[blank;H_02_006,network;J_02_075]	m	Flat	0.0			Open	0.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	1	open_8	0
2	[crumple;K_01_124,deliberate;H_02_009]	imrp	Curved	0.0	1.0	1.0	Open	1.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	curved_5	0
2	[roar;J_03_062,sunbathe;H_02_013]	imrp	Flat	0.0	1.0	0.0	Open	0.0	OneHanded	Curved	1	Head	HeadAway	HeadAway	0		0
2	[hang_clothes;K_02_069,pole;H_02_014]	i	Curved	0.0			Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	DominanceConditionViolation	0
2	[hang_clothes;K_02_069,pole;H_02_014]	i	Curved	0.0			Open	1.0	DominanceViolation	Straight	0	Neutral	Neutral	Neutral	0	f	0
3	[plus;J_03_045,specialist;H_01_038,until;H_02_018]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	Straight	0	Hand	FingerRadial	FingerFront	1	1	0
3	[plus;J_03_045,to;E_03_086,until;H_02_018]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	Straight	0	Hand	HandAway		1	1	0
2	[hit_2;K_01_111,until;H_02_018]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	Curved	0	Hand	HandAway	FingerFront	1	1	0
2	[hit_2;K_01_111,until;H_02_018]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalSameHandshape	Straight	0	Hand	HandAway	FingerFront	1	1	1
3	[float;E_03_043,philadelphia;H_02_023,two_of_us;H_02_090]	im	Stacked	0.0		0.0	Open	1.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0		0
2	[philadelphia;H_02_023,two_of_us;H_02_090]	im	Stacked	0.0		0.0	Open	1.0	OneHanded	BackAndForth	1	Neutral	Neutral	Neutral	0		0
2	[dent;H_02_030,hold_hands;H_02_075]	imrp	Curved	1.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating		0	Neutral	Neutral		1	flat_b	0
2	[dent;H_02_030,hold_hands;H_02_075]	imrp	Flat	1.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating		0	Neutral	Neutral		1	c	0
2	[bark_2;K_01_074,dent;H_02_030]	imrp	Flat	1.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating		1	Neutral	Neutral		1	flat_b	0
2	[bark_2;K_01_074,dent;H_02_030]	imrp	Flat	1.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating		0	Neutral	Neutral		0	flat_b	0
2	[cranky;H_02_104,why_not;H_02_034]	imrp	FullyOpen	1.0	1.0	0.0	Open	0.0	OneHanded		0	Head	HeadAway		0		0
2	[cranky;H_02_104,why_not;H_02_034]	imrp	FullyOpen	1.0	0.0	0.0	Open	0.0	OneHanded		1	Head	HeadAway		0		0
2	[cheerleader;H_02_045,toss_out;H_02_037]	imrp	FullyClosed	1.0		0.0	Closed	1.0	SymmetricalOrAlternating	Z-shaped	0	Neutral	Neutral	Neutral	0	s	0
3	[pop_2;K_01_049,system;H_01_061,toss_out;H_02_037]	imrp	FullyClosed	1.0		0.0	Closed	1.0	SymmetricalOrAlternating	BackAndForth	0	Neutral	Neutral	Neutral	1	s	0
2	[from_then_on;H_02_040,time_progress;H_02_061]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	0	Hand	FingerBack	FingerFront	1	open_b	0
2	[from_then_on;H_02_040,take_off;H_03_050]	imrp	FullyOpen	1.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	0	Hand	FingerBack	HandAway	1	open_b	0
2	[one_year_ago;H_02_043,sting;H_03_022]	i	Bent	0.0			Open	1.0	AsymmetricalDifferentHandshape	Straight	0	Hand	PalmBack		1	S	0
2	[one_year_ago;H_02_043,sting;H_03_022]	i	Bent	0.0			Open	1.0	AsymmetricalDifferentHandshape	Straight	0	Hand	FingerRadial		1	C	0
2	[commute;H_02_044,lead;J_01_046]	t					Open		AsymmetricalDifferentHandshape	Straight	1	Hand	FingerTip	HandAway	1	B	0
3	[commute;H_02_044,help;D_01_042,lead;J_01_046]	t					Open		AsymmetricalDifferentHandshape	Straight	1	Hand	PalmBack		1	B	0
5	[back_up;G_01_102,go;C_03_056,long_word;H_02_047,sign_language;D_02_031,triangle;J_02_080]	i	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	BackAndForth	0	Neutral	Neutral	Neutral	0	1	0
3	[point_index;K_02_083,quarter;H_02_049,should;G_02_079]	i	Flat	0.0			Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
3	[later;D_01_077,point_index;K_02_083,quarter;H_02_049]	i	Flat	0.0			Open	0.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0		0
2	[pack;H_02_060,stack_4;K_01_019]	imrp	Flat	0.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Other	1	Neutral	Neutral	Neutral	0	flat_o	0
2	[pack;H_02_060,stack_4;K_01_019]	imrp	Flat	0.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	flat_o	0
2	[take_off;H_03_050,time_progress;H_02_061]	imrp	FullyOpen	1.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	0	Hand	Palm	FingerFront	1	open_b	0
3	[fold_2;K_02_072,slice_3;K_02_057,time_progress;H_02_061]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	0	Hand	HandAway	FingerFront	1	open_b	0
2	[fold_2;K_02_072,time_progress;H_02_061]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	0	Hand	Palm	FingerFront	1	open_b	1
2	[faculty;J_02_061,volunteer;H_02_062]	i	Curved	0.0			Open	1.0	OneHanded	Straight	0	Body	Clavicle	BodyAway	1		0
2	[faculty;J_02_061,volunteer;H_02_062]	i	Curved	0.0			Open	1.0	OneHanded	Straight	1	Body	Clavicle	Clavicle	1		0
2	[shirt_2;K_01_108,volunteer;H_02_062]	i	Curved	0.0			Open	1.0	SymmetricalOrAlternating	Straight	1	Body	Clavicle	BodyAway	1		0
2	[shirt_2;K_01_108,volunteer;H_02_062]	i	Curved	0.0			Open	1.0	OneHanded	Straight	1	Body	Clavicle	BodyAway	1	f	0
3	[know_nothing;H_02_064,scout;H_02_099,water_ski;F_03_022]	p	Curved	0.0			Open	1.0	OneHanded	Straight	0	Head	Forehead		1		0
3	[barely;H_03_037,know_nothing;H_02_064,scout;H_02_099]	i	Curved	0.0			Open	1.0	OneHanded	Straight	0	Head	HeadTop		1		0
4	[fireman_2;K_03_052,know_nothing;H_02_064,soon_1;G_01_004,soon_3;H_03_023]	i	Curved	0.0			Open	1.0	OneHanded	Straight	1	Head	Forehead		1		0
3	[bee;E_03_018,know_nothing;H_02_064,soon_3;H_03_023]	i	Curved	0.0			Open	1.0	OneHanded	Straight	0	Head	CheekNose		1		0
3	[barely;H_03_037,know_nothing;H_02_064,scout;H_02_099]	i	Curved	0.0			Open	1.0	OneHanded	Straight	0	Head	HeadTop		1		0
2	[barely;H_03_037,know_nothing;H_02_064]	i	Curved	0.0			Open	1.0	OneHanded	Straight	0	Head	Forehead	HeadAway	1		0
2	[fireman_2;K_03_052,know_nothing;H_02_064]	i	Curved	0.0			Open	0.0	OneHanded	Straight	0	Head	Forehead		1		0
4	[fireman_2;K_03_052,know_nothing;H_02_064,soon_1;G_01_004,soon_3;H_03_023]	i	Curved	0.0			Open	1.0	OneHanded	Straight	1	Head	Forehead		1		0
3	[alphabet;B_02_024,april;H_02_070,athlete;J_03_068]	t					Open		OneHanded	Straight	0	Neutral	Neutral		0		0
5	[addict;H_02_073,egypt;C_02_042,glass_3;K_02_059,pipe_2;K_02_018,recent;J_02_056]	i	Bent	0.0			Closed	0.0	OneHanded	Straight	1	Head	Mouth		1		0
2	[addict;H_02_073,recent;J_02_056]	i	Bent	0.0			Closed	0.0	OneHanded	Straight	0	Head	CheekNose		1		0
2	[addict;H_02_073,pipe_2;K_02_018]	i	Bent	0.0			Open	0.0	OneHanded	Straight	0	Head	Mouth		1		0
5	[addict;H_02_073,egypt;C_02_042,glass_3;K_02_059,pipe_2;K_02_018,recent;J_02_056]	i	Bent	0.0			Closed	0.0	OneHanded	Straight	1	Head	Mouth		1		0
3	[addict;H_02_073,glass_3;K_02_059,sshh;E_02_016]	i	Curved	0.0			Closed	0.0	OneHanded	Straight	0	Head	Mouth		1		0
5	[addict;H_02_073,egypt;C_02_042,glass_3;K_02_059,pipe_2;K_02_018,recent;J_02_056]	i	Bent	0.0			Closed	0.0	OneHanded	Straight	1	Head	Mouth		1		0
2	[hold_hands;H_02_075,stretch_2;K_03_126]	imrp	Curved	1.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral		1	c	0
2	[hold_hands;H_02_075,stretch_2;K_03_126]	imrp	Curved	1.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating		0	Neutral	Neutral	Neutral	1	c	0
3	[foul;J_01_049,intelligent;H_02_080,mouse;A_03_009]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Head	Forehead	HeadAway	1		0
5	[deaf;E_03_098,foul;J_01_049,intelligent;H_02_080,red_faced;F_03_030,sure;C_03_044]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	0	Head	Other	HeadAway	1		0
5	[black;B_02_006,blackbird;K_03_124,bored;B_01_017,for;B_03_049,intelligent;H_02_080]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	0	Head	Forehead	HeadAway	1		1
2	[brick;H_02_085,vlog;J_03_027]	i	Bent	1.0			Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	f	0
2	[brick;H_02_085,vlog;J_03_027]	i	Curved	1.0			Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	baby_o	0
2	[brick;H_02_085,envelope_4;K_01_041]	i	Flat	1.0			Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	f	0
2	[brick;H_02_085,envelope_4;K_01_041]	i	Curved	1.0			Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	g	0
2	[access;H_02_086,dig;K_02_119]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Curved	1	Hand	Palm	HandAway	1	B	0
4	[egypt;C_02_042,hearing_aid;B_01_015,recent;J_02_056,sound;H_02_096]	i	Bent	0.0			Closed	0.0	OneHanded	Straight	1	Head	Other		1		0
3	[glass_3;K_02_059,mind;B_01_046,sound;H_02_096]	i	Curved	0.0			Closed	0.0	OneHanded	Straight	1	Head	Other		1		0
6	[glass_3;K_02_059,lonely;B_03_078,nose;G_03_075,snorkel;E_01_102,sound;H_02_096,sshh;E_02_016]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Head	Mouth		1		0
2	[adopt;J_03_014,vanish;H_02_098]	imrp	Flat	1.0	1.0	1.0	Open	1.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	flatspread_5	0
2	[adopt;J_03_014,vanish;H_02_098]	imrp	Flat	1.0	1.0	1.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	flatspread_5	0
3	[barely;H_03_037,know_nothing;H_02_064,scout;H_02_099]	i	Curved	0.0			Open	1.0	OneHanded	Straight	0	Head	HeadTop		1		0
2	[barely;H_03_037,scout;H_02_099]	p	Curved	0.0			Open	1.0	OneHanded	Straight	0	Head	HeadTop	HeadAway	1		0
2	[committee;J_03_072,pageant;H_02_100]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Curved	0	Body	Clavicle	Hips	1		0
2	[committee;J_03_072,pageant;H_02_100]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Curved	0	Body	Shoulder	Clavicle	1		0
2	[bow_4;K_02_016,dog;H_02_103]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	OneHanded		0	Body	Hips		1		0
2	[cool_5;J_01_004,cranky;H_02_104]	imrp	FullyOpen	1.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating		1	Head	HeadAway		0		0
