neighbors[list]	SelectedFingers.2.0	Flexion.2.0	FlexionChange.2.0	Spread.2.0	SpreadChange.2.0	ThumbPosition.2.0	ThumbContact.2.0	SignType.2.0	Movement.2.0	RepeatedMovement.2.0	MajorLocation.2.0	MinorLocation.2.0	SecondMinorLocation.2.0	Contact.2.0	NonDominantHandshape.2.0	UlnarRotation.2.0
[naked;H_01_087,sharp_1;G_01_055]	m	Flat	0.0	nan	nan	Open	0.0	AsymmetricalDifferentHandshape	Curved	0	Hand	FingerBack	HandAway	1	C	0
[shake_1;G_01_062,popular;J_01_016]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	FingerRadial	nan	1	O	0
[love;G_01_068,bless;G_02_016]	t	nan	nan	nan	nan	Open	nan	SymmetricalOrAlternating	nan	0	Head	TorsoTop	nan	1	a	0
[love;G_01_068,bless;G_02_016]	t	nan	nan	nan	nan	Open	nan	SymmetricalOrAlternating	nan	0	Body	Mouth	nan	1	a	0
[sweetheart;H_02_005,love;G_01_068]	t	nan	1.0	nan	nan	Open	nan	SymmetricalOrAlternating	nan	0	Body	TorsoTop	nan	1	a	0
[sweetheart;H_02_005,love;G_01_068]	t	nan	nan	nan	nan	Open	nan	SymmetricalOrAlternating	nan	1	Body	TorsoTop	nan	1	a	0
[sweater_3;K_02_090,love;G_01_068]	t	nan	nan	nan	nan	Open	nan	SymmetricalOrAlternating	Curved	0	Body	TorsoTop	nan	1	a	0
[sweater_3;K_02_090,love;G_01_068]	t	nan	nan	nan	nan	Open	nan	SymmetricalOrAlternating	nan	0	Body	TorsoTop	Waist	1	a	0
[page;G_01_070,commute;H_02_044]	t	nan	nan	nan	nan	Open	nan	AsymmetricalDifferentHandshape	Straight	1	Hand	Heel	HandAway	1	B	0
[page;G_01_070,commute;H_02_044]	t	nan	nan	nan	nan	Open	nan	AsymmetricalDifferentHandshape	Curved	1	Hand	PalmBack	HandAway	1	B	0
[magnify_1;G_01_073,cheek;G_03_052]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Head	CheekNose	HeadAway	1	nan	0
[magnify_1;G_01_073,cheek;G_03_052]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Head	Eye	nan	1	nan	0
[goatee;G_01_074,choke;G_01_079]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Straight	0	Body	Chin	nan	1	nan	0
[hear_2;J_02_006,goatee;G_01_074,choke;G_01_079]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Straight	0	Head	Neck	nan	1	nan	0
[bitch;H_01_058,goatee;G_01_074]	imrp	Curved	0.0	0.0	0.0	Closed	0.0	OneHanded	Straight	0	Head	Chin	nan	1	nan	0
[hear_2;J_02_006,goatee;G_01_074,howl;J_02_019]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Straight	0	Head	HeadAway	nan	1	nan	0
[dog;H_02_103,choke;G_01_079]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Straight	0	Body	Hips	nan	1	nan	0
[hear_2;J_02_006,choke;G_01_079]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Straight	0	Body	Other	nan	1	nan	0
[bra_3;K_02_039,choke;G_01_079]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Straight	0	Body	TorsoMid	nan	1	nan	0
[policeman_2;K_03_104,choke;G_01_079]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Straight	1	Body	Neck	nan	1	nan	0
[wrap_up_2;K_02_062,fair;G_01_080]	imrp	Flat	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	1	flat_b	0
[champ;J_03_030,champion;G_01_081]	imrp	Curved	0.0	1.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	FingerTip	HandAway	1	1	0
[champ;J_03_030,champion;G_01_081]	imrp	Curved	0.0	1.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	BackAndForth	0	Hand	FingerTip	nan	1	1	0
[chew_2;J_02_027,take;G_01_093]	imrp	Curved	1.0	1.0	1.0	Open	1.0	OneHanded	Circular	0	Neutral	Neutral	Neutral	0	nan	0
[quality;J_02_095,spain;G_01_094]	i	Flat	0.0	nan	nan	Open	1.0	OneHanded	Circular	0	Body	BodyAway	Clavicle	1	nan	1
[quality;J_02_095,spain;G_01_094]	i	Bent	0.0	nan	nan	Open	0.0	OneHanded	Circular	0	Body	BodyAway	Clavicle	1	nan	1
[together;G_01_097,massage;H_01_100]	imrp	Curved	1.0	1.0	1.0	Open	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	curved_5	0
[together;G_01_097,massage;H_01_100]	imrp	Curved	1.0	1.0	1.0	Open	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	0	curved_5	0
[together;G_01_097,deliberate;H_02_009]	imrp	Curved	0.0	1.0	1.0	Open	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	1	curved_5	0
[crumple;K_01_124,together;G_01_097,deliberate;H_02_009]	imrp	Curved	1.0	1.0	1.0	Open	1.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	1	curved_5	0
[crumple;K_01_124,together;G_01_097]	imrp	Curved	1.0	1.0	1.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	curved_5	0
[handsome_2;G_01_098,humor;H_03_063]	im	Flat	0.0	0.0	0.0	Closed	0.0	OneHanded	Straight	1	Head	HeadAway	HeadAway	1	nan	0
[barrette;G_01_101,duck_2;K_02_068]	imrp	Flat	1.0	0.0	0.0	Open	1.0	OneHanded	nan	1	Head	HeadTop	nan	1	nan	0
[square;J_01_060,back_up;G_01_102]	i	FullyOpen	1.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Other	0	Neutral	Neutral	Neutral	0	1	0
[square;J_01_060,back_up;G_01_102]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Other	0	Neutral	Neutral	Neutral	1	1	0
[triangle;J_02_080,back_up;G_01_102]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	BackAndForth	0	Neutral	Neutral	Neutral	0	1	0
[triangle;J_02_080,back_up;G_01_102]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Other	0	Neutral	Neutral	Neutral	1	1	0
[hongkong;G_02_004,boyfriend;G_02_058]	imrp	Flat	1.0	0.0	1.0	Open	1.0	OneHanded	nan	0	Head	HeadAway	nan	0	nan	0
[hongkong;G_02_004,talk_2;H_01_023]	imrp	Flat	1.0	0.0	1.0	Open	1.0	OneHanded	nan	1	Head	Mouth	nan	0	nan	0
[stapler;G_02_005,april;H_02_070]	t	nan	nan	nan	nan	Open	nan	OneHanded	BackAndForth	0	Neutral	Neutral	Neutral	0	nan	0
[stapler;G_02_005,april;H_02_070]	t	nan	1.0	nan	nan	Open	nan	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	nan	0
[erase_2;K_03_098,stapler;G_02_005]	t	nan	nan	nan	nan	Open	nan	OneHanded	BackAndForth	0	Neutral	Neutral	Neutral	0	nan	0
[erase_2;K_03_098,stapler;G_02_005]	t	nan	1.0	nan	nan	Open	nan	OneHanded	Other	0	Neutral	Neutral	Neutral	0	nan	0
[coach;H_02_083,leather;G_02_008]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Curved	1	Body	Clavicle	BodyAway	1	nan	1
[coach;H_02_083,leather;G_02_008]	imrp	Flat	0.0	0.0	0.0	Open	0.0	OneHanded	Curved	1	Body	Shoulder	BodyAway	1	nan	1
[bell;G_02_018,count;G_02_054]	i	Curved	0.0	nan	nan	Open	1.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	HandAway	1	B	0
[bell;G_02_018,count;G_02_054]	i	Curved	0.0	nan	nan	Open	1.0	AsymmetricalDifferentHandshape	Z-shaped	0	Hand	Palm	FingerFront	1	B	0
[dig_up;G_02_019,agency;H_01_044]	t	nan	nan	nan	nan	Open	nan	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	a	1
[dig_up;G_02_019,agency;H_01_044]	t	nan	nan	nan	nan	Open	nan	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	a	1
[wise;G_02_023,watch;G_02_078]	i	Bent	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	HeadAway	HeadAway	0	nan	0
[wise;G_02_023,watch;G_02_078]	i	Bent	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	HeadAway	HeadAway	0	nan	0
[spicy;J_03_036,garlic;G_02_028]	imrp	Flat	0.0	0.0	1.0	Open	0.0	OneHanded	Straight	1	Head	Chin	HeadAway	1	nan	0
[spicy;J_03_036,garlic;G_02_028]	imrp	Flat	1.0	0.0	1.0	Open	0.0	OneHanded	Straight	1	Head	Mouth	HeadAway	1	nan	0
[effect;G_02_044,beach;G_02_029]	imrp	Flat	1.0	0.0	1.0	Open	1.0	AsymmetricalDifferentHandshape	BackAndForth	0	Hand	PalmBack	HandAway	1	B	0
[valley;G_02_090,hanukkah;G_02_030]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	4	0
[valley;G_02_090,hanukkah;G_02_030]	imrp	FullyOpen	0.0	1.0	0.0	Closed	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	closed_b	0
[hanukkah;G_02_030,very;G_02_101]	im	FullyOpen	0.0	1.0	0.0	Closed	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	4	0
[hanukkah;G_02_030,very;G_02_101]	imrp	FullyOpen	0.0	1.0	0.0	Closed	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	v	0
[catch;G_02_033,wring;H_01_029]	imrp	Curved	1.0	1.0	0.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	curved_5	1
[catch;G_02_033,plow;H_02_058]	imrp	Curved	0.0	1.0	0.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	curved_5	0
[catch;G_02_033,plow;H_02_058]	imrp	Curved	1.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	curved_5	0
[frame;G_02_034,group;J_01_001]	i	Flat	0.0	nan	nan	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	g	0
[frame;G_02_034,group;J_01_001]	i	Flat	0.0	nan	nan	Open	0.0	SymmetricalOrAlternating	BackAndForth	0	Neutral	Neutral	Neutral	1	g	1
[cannon;G_02_037,arm_2;K_01_095]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Arm	ForearmBack	ArmAway	1	nan	0
[cannon;G_02_037,arm_2;K_01_095]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Arm	WristBack	ForearmBack	1	nan	0
[ceiling;J_01_091,very_interested;G_02_039]	imrp	Flat	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Head	HeadAway	HeadAway	0	flat_b	1
[tendency;G_03_089,concerned;G_02_047]	m	Flat	0.0	nan	nan	Open	0.0	SymmetricalOrAlternating	Straight	0	Body	TorsoTop	BodyAway	1	open_8	0
[tendency;G_03_089,concerned;G_02_047]	m	Flat	0.0	nan	nan	Open	0.0	SymmetricalOrAlternating	Straight	1	Body	Clavicle	BodyAway	1	open_8	0
[celery;G_02_048,kiss_fist;J_03_038]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	OneHanded	Straight	0	Head	Mouth	HeadAway	1	nan	1
[celery;G_02_048,kiss_fist;J_03_038]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	OneHanded	Curved	0	Head	Mouth	HeadAway	1	nan	0
[miss;G_02_049,single;H_01_018]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Z-shaped	0	Head	Chin	nan	1	nan	0
[miss;G_02_049,single;H_01_018]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	nan	0	Head	Chin	Chin	1	nan	0
[miss;G_02_049,deaf_school;H_01_022]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	nan	0	Head	Other	nan	1	nan	0
[miss;G_02_049,deaf_school;H_01_022]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	nan	0	Head	Chin	nan	0	nan	0
[miss;G_02_049,sneeze_2;K_02_023]	i	Flat	0.0	nan	nan	Closed	0.0	OneHanded	nan	0	Head	Chin	nan	1	nan	0
[miss;G_02_049,sneeze_2;K_02_023]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	nan	0	Head	UpperLip	nan	1	nan	0
[dispatch;G_02_102,before;G_02_053]	imrp	Flat	1.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	0	Hand	FingerFront	HandAway	1	flat_b	0
[mosquito;H_03_053,count;G_02_054]	i	Curved	0.0	nan	nan	Open	1.0	AsymmetricalDifferentHandshape	Straight	0	Hand	PalmBack	FingerFront	1	B	0
[mosquito;H_03_053,count;G_02_054]	i	Curved	0.0	nan	nan	Open	1.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	nan	1	B	0
[deal_cards;J_02_074,edit;G_02_057]	i	Bent	0.0	nan	nan	Open	1.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	baby_o	1
[deal_cards;J_02_074,edit;G_02_057]	i	Bent	0.0	nan	nan	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	baby_o	0
[vlog;J_03_027,edit;G_02_057]	i	Bent	1.0	nan	nan	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	baby_o	1
[vlog;J_03_027,edit;G_02_057]	i	Bent	0.0	nan	nan	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	baby_o	0
[knitting_2;K_02_025,edit;G_02_057]	i	Bent	0.0	nan	nan	Open	1.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	baby_o	1
[knitting_2;K_02_025,edit;G_02_057]	i	Bent	0.0	nan	nan	Open	1.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	baby_o	1
[edit;G_02_057,tie_up_1;K_03_035]	i	Bent	0.0	nan	nan	Open	1.0	SymmetricalOrAlternating	Other	0	Neutral	Neutral	Neutral	1	baby_o	1
[edit;G_02_057,tie_up_1;K_03_035]	i	Bent	0.0	nan	nan	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	baby_o	0
[talk_2;H_01_023,boyfriend;G_02_058]	imrp	Flat	1.0	0.0	0.0	Open	1.0	OneHanded	nan	0	Head	Mouth	nan	0	nan	0
[boyfriend;G_02_058,why_not;H_02_034]	imrp	FullyOpen	1.0	0.0	0.0	Open	1.0	OneHanded	nan	0	Head	HeadAway	nan	0	nan	0
[boyfriend;G_02_058,why_not;H_02_034]	imrp	Flat	1.0	0.0	0.0	Open	0.0	OneHanded	nan	0	Head	HeadAway	nan	0	nan	0
[tow_1;H_01_086,ruin;G_02_060]	i	Bent	0.0	nan	nan	Closed	0.0	DominanceViolation	Straight	0	Hand	FingerFront	HandAway	1	DominanceConditionViolation	0
[tow_1;H_01_086,ruin;G_02_060]	i	Bent	0.0	nan	nan	Closed	0.0	DominanceViolation	Straight	0	Hand	FingerRadial	nan	1	DominanceConditionViolation	0
[our;G_02_067,blouse;J_02_104]	imrp	Flat	0.0	1.0	0.0	Open	0.0	OneHanded	Curved	0	Body	TorsoTop	TorsoTop	1	nan	1
[braids;K_03_125,dreadlocks;G_02_069]	im	Crossed	0.0	0.0	0.0	Closed	0.0	SymmetricalOrAlternating	Straight	0	Head	Other	HeadAway	0	r	1
[braids;K_03_125,dreadlocks;G_02_069]	im	Crossed	0.0	0.0	0.0	Closed	0.0	SymmetricalOrAlternating	Other	0	Head	Other	HeadAway	1	r	1
[easy_to_do;G_02_073,minimum;J_03_077]	imrp	FullyOpen	1.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	1	Hand	FingerBack	HandAway	1	open_b	0
[very;G_02_101,analyze;G_02_075]	im	FullyOpen	0.0	1.0	0.0	Closed	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	v	0
[news_to_me;H_01_078,very;G_02_101,analyze;G_02_075]	im	FullyOpen	1.0	1.0	0.0	Closed	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	v	0
[news_to_me;H_01_078,analyze;G_02_075]	im	FullyOpen	1.0	1.0	0.0	Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	v	0
[whistle_3;K_03_055,noose;G_02_076]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	nan	0	Head	Neck	nan	1	nan	0
[whistle_3;K_03_055,noose;G_02_076]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	nan	0	Body	Mouth	nan	1	nan	0
[watch;G_02_078,hairdryer_2;K_03_056]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Straight	0	Head	HeadAway	HeadAway	0	nan	0
[watch;G_02_078,hairdryer_2;K_03_056]	i	Bent	0.0	nan	nan	Open	0.0	OneHanded	Z-shaped	0	Head	HeadAway	HeadAway	0	nan	0
[should;G_02_079,quarter;H_02_049]	i	Flat	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[should;G_02_079,quarter;H_02_049]	i	Bent	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[instagram;H_03_083,should;G_02_079]	i	Curved	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[instagram;H_03_083,should;G_02_079]	i	Bent	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[point_index;K_02_083,should;G_02_079]	i	Flat	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[point_index;K_02_083,should;G_02_079]	i	Bent	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	nan	0
[rob;G_02_093,lift;G_02_082]	im	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	open_b	0
[rob;G_02_093,lift;G_02_082]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	open_h	0
[lift;G_02_082,swear_in;J_02_016]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	0	Neutral	Neutral	Neutral	0	open_b	0
[kindergarten;H_03_062,program;G_02_084]	im	Stacked	0.0	nan	0.0	Open	1.0	AsymmetricalDifferentHandshape	Straight	0	Hand	HandAway	HandAway	0	B	0
[kindergarten;H_03_062,program;G_02_084]	im	Stacked	0.0	nan	0.0	Open	1.0	AsymmetricalDifferentHandshape	BackAndForth	1	Hand	HandAway	HandAway	0	B	0
[finger;G_02_097,blow_candle_2;K_02_022]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	nan	1	Neutral	Neutral	nan	0	nan	0
[finger;G_02_097,blow_candle_2;K_02_022]	i	FullyOpen	1.0	nan	nan	Closed	0.0	OneHanded	nan	0	Neutral	Neutral	nan	0	nan	0
[surgery;H_03_046,stamp_1;G_02_098]	t	nan	nan	nan	nan	Open	nan	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	HandAway	1	B	0
[surgery;H_03_046,stamp_1;G_02_098]	t	nan	nan	nan	nan	Open	nan	AsymmetricalDifferentHandshape	BackAndForth	0	Hand	Palm	Heel	1	B	0
[dispatch;G_02_102,pet_2;K_02_085]	imrp	Flat	1.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Straight	0	Hand	PalmBack	HandAway	1	flat_b	0
[dispatch;G_02_102,pet_2;K_02_085]	imrp	Flat	1.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	1	Hand	PalmBack	HandAway	1	flat_b	0
[hell;G_03_008,short_word;J_02_087]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	nan	0
[hell;G_03_008,short_word;J_02_087]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	h	0
[nail;G_03_010,carve;K_02_026]	i	Bent	0.0	nan	nan	Open	1.0	AsymmetricalDifferentHandshape	Curved	1	Hand	HandAway	HandAway	0	S	0
[nail;G_03_010,carve;K_02_026]	i	Bent	0.0	nan	nan	Open	1.0	AsymmetricalDifferentHandshape	Straight	1	Hand	HandAway	HandAway	0	S	1
[bloom;G_03_014,clash;K_01_032]	imrp	Curved	1.0	0.0	1.0	Open	1.0	SymmetricalOrAlternating	BackAndForth	0	Neutral	Neutral	nan	1	o	0
[saxophone;G_03_015,bark;J_02_051]	imrp	Flat	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	nan	1	Neutral	Neutral	nan	0	flatspread_5	0
[saxophone;G_03_015,bark;J_02_051]	imrp	Flat	1.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	nan	0	flatspread_5	0
[saxophone;G_03_015,bark_2;K_01_074]	imrp	Flat	1.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	nan	1	Neutral	Neutral	nan	0	flatspread_5	0
[saxophone;G_03_015,bark_2;K_01_074]	imrp	Flat	1.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	nan	1	Neutral	Neutral	nan	0	flat_b	0
[saxophone;G_03_015,wade_2;K_03_024]	imrp	Flat	1.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	nan	0	flatspread_5	0
[saxophone;G_03_015,wade_2;K_03_024]	imrp	Flat	1.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	nan	1	Neutral	Neutral	Neutral	0	flatspread_5	0
[if;G_03_017,nose;G_03_075]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	Eye	nan	1	nan	0
[if;G_03_017,nose;G_03_075]	p	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	CheekNose	nan	1	nan	0
[if;G_03_017,sound;H_02_096]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	Eye	nan	1	nan	0
[if;G_03_017,sound;H_02_096]	p	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	Other	nan	1	nan	0
[disappoint;G_03_018,nose;G_03_075]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	Chin	nan	1	nan	0
[disappoint;G_03_018,nose;G_03_075]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	CheekNose	nan	1	nan	0
[disappoint;G_03_018,single;H_01_018]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Z-shaped	0	Head	Chin	nan	1	nan	0
[disappoint;G_03_018,single;H_01_018]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	Chin	Chin	1	nan	0
[lesbian;H_01_057,disappoint;G_03_018]	i	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	Straight	0	Head	Chin	nan	1	nan	0
[lesbian;H_01_057,disappoint;G_03_018]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	Chin	nan	1	nan	0
[disappoint;G_03_018,addict;H_02_073]	i	Bent	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	Chin	nan	1	nan	0
[disappoint;G_03_018,addict;H_02_073]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	Mouth	nan	1	nan	0
[disappoint;G_03_018,intelligent;H_02_080]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	Forehead	nan	1	nan	0
[disappoint;G_03_018,intelligent;H_02_080]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	Chin	HeadAway	1	nan	0
[sound;H_02_096,disappoint;G_03_018]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	Chin	nan	1	nan	0
[sound;H_02_096,disappoint;G_03_018]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	Other	nan	1	nan	0
[ice;G_03_020,blow_candle_2;K_02_022]	i	FullyOpen	nan	nan	nan	Closed	0.0	OneHanded	nan	0	Neutral	Neutral	nan	0	nan	0
[ice;G_03_020,blow_candle_2;K_02_022]	p	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	nan	0	Neutral	Neutral	nan	0	nan	0
[cheer;J_03_060,going_through_a_hard_time;G_03_021]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	SymmetricalOrAlternating	Circular	1	Head	HeadAway	HeadAway	1	s	0
[cheer;J_03_060,going_through_a_hard_time;G_03_021]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	SymmetricalOrAlternating	Circular	1	Head	Chin	HeadAway	0	s	0
[juice_1;G_03_022,turn;J_01_065]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Curved	1	Neutral	Neutral	nan	0	nan	1
[juice_1;G_03_022,turn;J_01_065]	p	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	Curved	1	Neutral	Neutral	nan	0	nan	1
[iron_2;K_02_106,juice_1;G_03_022]	p	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	Curved	1	Neutral	Neutral	nan	0	nan	1
[iron_2;K_02_106,juice_1;G_03_022]	p	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Curved	1	Neutral	Neutral	Neutral	0	nan	1
[brick;H_02_085,form;G_03_023]	i	Curved	1.0	nan	nan	Open	1.0	SymmetricalOrAlternating	BackAndForth	0	Neutral	Neutral	Neutral	1	f	0
[brick;H_02_085,form;G_03_023]	i	Curved	0.0	nan	nan	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	f	0
[hang_clothes;K_02_069,form;G_03_023]	i	Curved	0.0	nan	nan	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	f	0
[hang_clothes;K_02_069,form;G_03_023]	i	Curved	0.0	nan	nan	Open	1.0	SymmetricalOrAlternating	BackAndForth	0	Neutral	Neutral	Neutral	0	f	0
[melon;G_03_025,oil_2;K_03_068]	m	Flat	1.0	nan	nan	Open	1.0	AsymmetricalDifferentHandshape	Straight	1	Hand	PalmBack	HandAway	1	C	0
[melon;G_03_025,oil_2;K_03_068]	m	Curved	1.0	nan	nan	Open	1.0	AsymmetricalDifferentHandshape	Straight	1	Hand	PalmBack	HandAway	1	B	0
[plummet;G_03_028,once;J_02_059]	i	Flat	0.0	nan	nan	Closed	0.0	AsymmetricalDifferentHandshape	Curved	0	Hand	Palm	HandAway	1	B	0
[plummet;G_03_028,once;J_02_059]	i	FullyOpen	0.0	nan	nan	Closed	0.0	AsymmetricalDifferentHandshape	Curved	0	Hand	Palm	HandAway	1	B	1
